,Restaurant,Location,City,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Count Cuisine,Delivery_Time
2135,ID_7245,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Mithai, North Indian, Chinese, South Indian",250.0,0,3.2,8.0,2.0,4,30.0
2136,ID_8439,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Finger Food, Chinese, Continental",550.0,99,4.0,1074.0,650.0,3,45.0
2137,ID_5424,Delhi Cantt.,Delhi,"Bakery, Desserts",150.0,50,3.0,11.0,1.0,2,30.0
2138,ID_8502,Delhi Cantt.,Delhi,"North Indian, Rolls",200.0,50,3.6,63.0,26.0,2,30.0
2139,ID_5410,"Babarpur, New Delhi, Delhi",Delhi,"Fast Food, Chinese",150.0,50,3.4,20.0,13.0,2,30.0
2140,ID_5001,"D-Block, Sector 63, Noida",Noida,"Mughlai, North Indian, Biryani",200.0,50,3.7,86.0,42.0,3,30.0
2141,ID_1469,"Moulali, Kolkata",Kolkata,"Pizza, Chinese, Italian, Continental, Desserts, Beverages, Cafe",400.0,50,3.8,359.0,192.0,7,45.0
2142,ID_5157,"Tiretti, Kolkata",Kolkata,"Biryani, Mughlai, North Indian",150.0,50,3.2,5.0,1.0,3,30.0
2143,ID_3415,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Biryani, Chinese",200.0,50,3.6,63.0,26.0,2,30.0
2144,ID_6772,Delhi Cantt.,Delhi,"North Indian, Chinese",200.0,50,3.9,136.0,88.0,2,45.0
2145,ID_310,"Sector 1, Noida",Noida,"Fast Food, Chinese",100.0,50,3.4,23.0,2.0,2,30.0
2146,ID_7425,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Burger, Sandwich, Finger Food",150.0,50,3.2,11.0,2.0,3,45.0
2147,ID_5046,"Rmz Centennial, I Gate, Whitefield",Bangalore,South Indian,100.0,50,3.8,43.0,15.0,1,30.0
2148,ID_3938,"Sector 14, Noida",Noida,"Mithai, Fast Food",150.0,50,3.4,42.0,6.0,2,45.0
2149,ID_3513,"Sector 3, Marathalli",Bangalore,"Hyderabadi, Andhra, North Indian, Chinese, South Indian",350.0,50,4.0,867.0,407.0,5,45.0
2150,ID_8170,"Delhi High Court, India Gate",Delhi,North Indian,200.0,50,3.4,13.0,7.0,1,30.0
2151,ID_7673,Mumbai Central,Mumbai,"Rajasthani, Gujarati, Beverages, Desserts, North Indian",450.0,0,4.2,385.0,206.0,5,30.0
2152,ID_8405,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Desserts, Bakery, Ice Cream, Beverages",200.0,50,3.7,11.0,9.0,4,30.0
2153,ID_3562,"Sector 1, Noida",Noida,"Street Food, North Indian, Chinese",300.0,50,3.9,742.0,540.0,3,45.0
2154,ID_7023,"FTI College, Law College Road, Pune",Pune,Fast Food,200.0,50,3.9,112.0,91.0,1,30.0
2155,ID_8649,"Dockyard Road, Mumbai CST Area",Mumbai,"Chinese, Thai",200.0,50,3.3,11.0,4.0,2,30.0
2156,ID_6823,"Sector 63A,Gurgaon",Gurgaon,"Bakery, Desserts",200.0,50,3.7,16.0,14.0,2,120.0
2157,ID_6661,"Chandni Chowk, Kolkata",Kolkata,"Fast Food, Mishti",150.0,50,3.9,117.0,41.0,2,45.0
2158,ID_87,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Italian, Healthy Food, Wraps",150.0,50,3.6,63.0,26.0,3,30.0
2159,ID_4107,"Sector 3, Marathalli",Bangalore,"Bengali, North Indian",150.0,50,3.6,63.0,26.0,2,30.0
2160,ID_6220,"Sector 1, Noida",Noida,Rolls,100.0,50,3.2,4.0,2.0,1,30.0
2161,ID_2992,"Sandhurst Road, Mumbai CST Area",Mumbai,Street Food,50.0,50,3.6,24.0,8.0,1,45.0
2162,ID_1243,Majestic,Bangalore,"Chinese, Rolls",200.0,50,3.3,10.0,4.0,2,30.0
2163,ID_7521,"Sector 3, Marathalli",Bangalore,"Fast Food, Beverages",150.0,50,3.3,4.0,1.0,2,30.0
2164,ID_5135,"Hyderabad Public School, Begumpet",Hyderabad,"South Indian, Street Food, Chinese",200.0,50,3.9,305.0,65.0,3,45.0
2165,ID_654,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Mithai, Fast Food, Street Food",100.0,50,3.2,7.0,5.0,3,30.0
2166,ID_6262,"Sector 63A,Gurgaon",Gurgaon,North Indian,250.0,50,3.5,16.0,8.0,1,30.0
2167,ID_8332,"Nathan Road, Mangaldas Road, Pune",Pune,Bakery,100.0,50,3.6,63.0,26.0,1,30.0
2168,ID_7184,"Hyderabad Public School, Begumpet",Hyderabad,"Fast Food, Healthy Food, Sandwich, Salad",200.0,50,3.7,29.0,8.0,4,30.0
2169,ID_49,"Delhi Administration Flats, Timarpur",Delhi,"Burger, Fast Food",150.0,50,3.2,9.0,4.0,2,30.0
2170,ID_3311,"Dockyard Road, Mumbai CST Area",Mumbai,"Fast Food, Lebanese, Rolls",200.0,50,3.4,67.0,37.0,3,30.0
2171,ID_4431,"Sector 3, Marathalli",Bangalore,North Indian,100.0,50,3.6,63.0,26.0,1,30.0
2172,ID_1727,Delhi Cantt.,Delhi,Chinese,200.0,50,3.6,63.0,26.0,1,30.0
2173,ID_4216,"Babarpur, New Delhi, Delhi",Delhi,"Italian, Beverages, Pizza",300.0,50,3.6,63.0,26.0,3,45.0
2174,ID_8166,"D-Block, Sector 63, Noida",Noida,North Indian,200.0,50,3.7,24.0,22.0,1,30.0
2175,ID_3015,"Rmz Centennial, I Gate, Whitefield",Bangalore,North Indian,100.0,50,3.6,63.0,26.0,1,30.0
2176,ID_609,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Bakery, Fast Food",200.0,99,3.1,9.0,1.0,2,120.0
2177,ID_5200,Pune University,Pune,Biryani,150.0,50,3.6,63.0,26.0,1,30.0
2178,ID_6473,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Ice Cream, Beverages, Fast Food",100.0,50,3.7,59.0,37.0,3,45.0
2179,ID_813,"Sector 3, Marathalli",Bangalore,Fast Food,200.0,50,3.5,12.0,2.0,1,30.0
2180,ID_2898,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Chinese, North Indian",150.0,50,2.9,58.0,39.0,2,30.0
2181,ID_4236,"Sector 14, Noida",Noida,"North Indian, Chinese, Rolls",200.0,50,3.5,108.0,43.0,3,45.0
2182,ID_4735,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Fast Food, Ice Cream, Beverages",100.0,99,3.9,84.0,57.0,3,30.0
2183,ID_2250,"Gora Bazar, Rajbari, North Dumdum, Kolkata",Kolkata,"Biryani, North Indian",150.0,50,3.2,38.0,21.0,2,30.0
2184,ID_8418,Delhi Cantt.,Delhi,"North Indian, Fast Food, Rolls",250.0,50,3.3,41.0,31.0,3,30.0
2185,ID_6724,"FTI College, Law College Road, Pune",Pune,Street Food,100.0,50,3.1,6.0,1.0,1,30.0
2186,ID_7482,"Sector 1, Noida",Noida,"Bakery, Fast Food",100.0,50,3.6,37.0,15.0,2,65.0
2187,ID_1444,Pune University,Pune,"North Indian, South Indian, Chinese, Street Food",200.0,50,3.4,167.0,73.0,4,30.0
2188,ID_4371,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Ice Cream, Desserts",200.0,50,3.6,63.0,26.0,2,30.0
2189,ID_1487,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Street Food, Fast Food, Beverages",100.0,50,4.0,148.0,39.0,3,45.0
2190,ID_996,"Sandhurst Road, Mumbai CST Area",Mumbai,Desserts,50.0,50,3.6,63.0,26.0,1,45.0
2191,ID_2130,"Sector 1, Noida",Noida,"North Indian, Chinese",250.0,50,3.6,176.0,62.0,2,30.0
2192,ID_2587,"Sector 3, Marathalli",Bangalore,"North Indian, South Indian, Chinese",250.0,50,3.6,63.0,26.0,3,30.0
2193,ID_1173,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Chinese, Momos",250.0,99,4.0,167.0,40.0,2,45.0
2194,ID_42,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"North Indian, Chinese, Italian",250.0,50,3.9,111.0,67.0,3,30.0
2195,ID_5065,"Delhi High Court, India Gate",Delhi,"Bakery, Desserts, Fast Food",150.0,50,3.8,113.0,51.0,3,45.0
2196,ID_3763,"MG Road, Pune",Pune,"Street Food, South Indian",100.0,0,2.7,23.0,6.0,2,30.0
2197,ID_8553,"Sandhurst Road, Mumbai CST Area",Mumbai,Pizza,100.0,50,2.9,4.0,2.0,1,30.0
2198,ID_909,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,Biryani,200.0,50,3.7,69.0,42.0,1,30.0
2199,ID_7750,Delhi University-GTB Nagar,Delhi,"Asian, Biryani, North Indian, Desserts",200.0,99,3.9,67.0,43.0,4,45.0
2200,ID_2851,Mumbai Central,Mumbai,"Juices, Beverages",100.0,50,3.2,9.0,2.0,2,45.0
2201,ID_2704,Delhi University-GTB Nagar,Delhi,Fast Food,150.0,50,3.9,138.0,46.0,1,20.0
2202,ID_1642,"Sector 14, Noida",Noida,"North Indian, Chinese",200.0,50,3.3,21.0,8.0,2,30.0
2203,ID_2906,Mumbai Central,Mumbai,"Desserts, Beverages",150.0,50,3.5,68.0,32.0,2,45.0
2204,ID_6190,"FTI College, Law College Road, Pune",Pune,"Fast Food, Rolls, Maharashtrian",150.0,50,3.6,91.0,37.0,3,30.0
2205,ID_2417,"FTI College, Law College Road, Pune",Pune,"Seafood, Chinese, Continental, North Indian, Beverages, Biryani",400.0,50,3.4,179.0,93.0,6,45.0
2206,ID_3698,Majestic,Bangalore,"Fast Food, Beverages, Desserts",100.0,0,3.6,63.0,26.0,3,30.0
2207,ID_6146,"FTI College, Law College Road, Pune",Pune,"Fast Food, Ice Cream, Beverages",150.0,50,3.3,27.0,9.0,3,30.0
2208,ID_5009,"Chandni Chowk, Kolkata",Kolkata,"Cafe, Healthy Food",200.0,50,3.7,52.0,36.0,2,30.0
2209,ID_8161,"FTI College, Law College Road, Pune",Pune,Fast Food,150.0,50,3.4,22.0,5.0,1,30.0
2210,ID_1991,"Babarpur, New Delhi, Delhi",Delhi,"North Indian, Chinese, Fast Food",350.0,0,3.8,191.0,80.0,3,45.0
2211,ID_54,"Dockyard Road, Mumbai CST Area",Mumbai,"Ice Cream, Beverages",150.0,50,3.6,60.0,34.0,2,45.0
2212,ID_2606,"Rmz Centennial, I Gate, Whitefield",Bangalore,Bakery,200.0,50,3.6,63.0,26.0,1,30.0
2213,ID_4828,"Dockyard Road, Mumbai CST Area",Mumbai,"Momos, Fast Food, Tea",150.0,50,3.3,14.0,7.0,3,30.0
2214,ID_5538,"Delhi High Court, India Gate",Delhi,"North Indian, Beverages",100.0,50,3.0,63.0,26.0,2,30.0
2215,ID_6573,Delhi University-GTB Nagar,Delhi,"North Indian, Hyderabadi",250.0,50,3.6,63.0,26.0,2,65.0
2216,ID_578,"Dockyard Road, Mumbai CST Area",Mumbai,"Mughlai, Chinese",150.0,50,3.6,63.0,26.0,2,30.0
2217,ID_2454,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Cafe, Healthy Food, Pizza, Beverages",350.0,50,4.3,569.0,303.0,4,30.0
2218,ID_6836,"Nathan Road, Mangaldas Road, Pune",Pune,"South Indian, Italian, Chinese",150.0,50,3.6,111.0,61.0,3,30.0
2219,ID_4740,"Nathan Road, Mangaldas Road, Pune",Pune,"North Indian, North Eastern, Continental, Asian",400.0,50,4.3,1918.0,1112.0,4,45.0
2220,ID_4622,Mumbai Central,Mumbai,"Chinese, Mughlai, Arabian, North Indian",300.0,50,3.8,287.0,155.0,4,45.0
2221,ID_8543,"FTI College, Law College Road, Pune",Pune,"Momos, Ice Cream",150.0,50,3.7,350.0,117.0,2,45.0
2222,ID_2028,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,Odia,250.0,99,3.9,527.0,264.0,1,45.0
2223,ID_7280,"FTI College, Law College Road, Pune",Pune,"Chinese, North Indian, Mughlai, Malwani",400.0,50,3.3,10.0,6.0,4,30.0
2224,ID_2616,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,North Indian,150.0,50,3.6,63.0,26.0,1,30.0
2225,ID_2069,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"North Indian, South Indian, Chinese",100.0,50,3.7,20.0,7.0,3,30.0
2226,ID_7456,"Delhi Administration Flats, Timarpur",Delhi,"Cafe, North Indian, Continental, Chinese",250.0,0,4.1,798.0,554.0,4,45.0
2227,ID_4093,Majestic,Bangalore,"Chinese, Fast Food",150.0,50,3.6,63.0,26.0,2,30.0
2228,ID_7160,"Hyderabad Public School, Begumpet",Hyderabad,"Fast Food, Bakery, Juices",200.0,50,3.9,1189.0,63.0,3,45.0
2229,ID_6998,"D-Block, Sector 63, Noida",Noida,"Healthy Food, North Indian",200.0,50,3.4,31.0,7.0,2,30.0
2230,ID_8514,"D-Block, Sector 63, Noida",Noida,"Chinese, Rolls",150.0,50,3.6,63.0,26.0,2,30.0
2231,ID_4525,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Beverages, Desserts",200.0,50,4.5,94.0,34.0,2,30.0
2232,ID_1106,"Yerawada, Pune, Maharashtra",Pune,"South Indian, Fast Food, Chinese",150.0,50,3.4,195.0,124.0,3,45.0
2233,ID_3771,Mumbai Central,Mumbai,Juices,150.0,50,3.6,63.0,26.0,1,30.0
2234,ID_314,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Andhra, North Indian, Chinese, Seafood",350.0,99,3.6,269.0,109.0,4,45.0
2235,ID_7609,"Dockyard Road, Mumbai CST Area",Mumbai,"Bakery, Desserts",150.0,50,3.6,42.0,18.0,2,30.0
2236,ID_1925,"MG Road, Pune",Pune,Fast Food,150.0,50,3.5,19.0,6.0,1,30.0
2237,ID_1103,"Nathan Road, Mangaldas Road, Pune",Pune,"Fast Food, Pizza, North Indian",650.0,50,4.1,1033.0,485.0,3,65.0
2238,ID_704,Delhi University-GTB Nagar,Delhi,North Indian,50.0,50,3.2,8.0,4.0,1,30.0
2239,ID_4573,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Biryani, Andhra",300.0,50,4.1,347.0,96.0,2,45.0
2240,ID_5723,"Sector 1, Noida",Noida,"Pizza, Italian",250.0,50,3.7,92.0,60.0,2,45.0
2241,ID_2664,"Sector 3, Marathalli",Bangalore,"North Indian, Chinese",200.0,50,3.0,4.0,26.0,2,45.0
2242,ID_6581,"Sector 14, Noida",Noida,"North Indian, Chinese, Rolls",200.0,50,4.2,91.0,63.0,3,30.0
2243,ID_3470,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"North Indian, Chinese, Fast Food",200.0,99,3.6,120.0,18.0,3,65.0
2244,ID_2196,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Cafe, Fast Food, Chinese",150.0,50,3.6,63.0,26.0,3,30.0
2245,ID_381,"Sector 1, Noida",Noida,"North Indian, Lucknowi, Mughlai",350.0,50,2.8,52.0,31.0,3,30.0
2246,ID_5140,"Sector 14, Noida",Noida,"North Indian, South Indian",100.0,99,3.5,87.0,23.0,2,65.0
2247,ID_8545,"D-Block, Sector 63, Noida",Noida,Paan,100.0,50,2.9,4.0,3.0,1,30.0
2248,ID_3404,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"South Indian, North Indian",150.0,50,3.6,63.0,26.0,2,30.0
2249,ID_1657,"Dockyard Road, Mumbai CST Area",Mumbai,"North Indian, South Indian, Beverages, Desserts",200.0,50,3.0,6.0,4.0,4,30.0
2250,ID_2656,"Sector 1, Noida",Noida,"Fast Food, Chinese, Biryani",150.0,50,3.6,63.0,26.0,3,30.0
2251,ID_2038,"Sector 1, Noida",Noida,"Fast Food, Desserts",200.0,50,3.3,112.0,49.0,2,45.0
2252,ID_4797,Mumbai Central,Mumbai,"Pizza, Italian, Desserts, Beverages",250.0,50,4.1,83.0,56.0,4,30.0
2253,ID_2209,"Sector 1, Noida",Noida,"Beverages, Rolls, Biryani, BBQ",200.0,0,4.1,276.0,72.0,4,45.0
2254,ID_3923,"D-Block, Sector 63, Noida",Noida,"Fast Food, Pizza, Italian",200.0,50,3.6,33.0,10.0,3,30.0
2255,ID_4619,"Dockyard Road, Mumbai CST Area",Mumbai,Fast Food,150.0,50,3.6,63.0,26.0,1,30.0
2256,ID_6136,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Raw Meats, North Indian, Fast Food",200.0,50,2.9,18.0,7.0,3,65.0
2257,ID_1495,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Fast Food, North Indian",100.0,50,3.3,12.0,2.0,2,30.0
2258,ID_6552,"D-Block, Sector 63, Noida",Noida,"Chinese, Thai, Seafood",150.0,99,3.6,75.0,35.0,3,65.0
2259,ID_192,"Sector 14, Noida",Noida,Arabian,200.0,50,2.9,8.0,5.0,1,30.0
2260,ID_4060,Mumbai Central,Mumbai,Fast Food,100.0,50,3.6,63.0,26.0,1,30.0
2261,ID_3887,"Nathan Road, Mangaldas Road, Pune",Pune,"Chinese, North Indian, South Indian, Fast Food, Street Food",200.0,50,3.5,14.0,8.0,5,30.0
2262,ID_2207,Delhi University-GTB Nagar,Delhi,North Indian,200.0,50,3.4,9.0,7.0,1,30.0
2263,ID_6446,Pune University,Pune,"North Indian, Chinese",200.0,50,3.7,64.0,25.0,2,30.0
2264,ID_464,"FTI College, Law College Road, Pune",Pune,"North Indian, South Indian, Chinese, Fast Food",200.0,50,3.6,40.0,20.0,4,30.0
2265,ID_2394,"Rmz Centennial, I Gate, Whitefield",Bangalore,Street Food,100.0,50,4.0,329.0,131.0,1,65.0
2266,ID_3018,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"North Indian, Fast Food",150.0,50,3.7,22.0,15.0,2,30.0
2267,ID_7554,Mumbai Central,Mumbai,"Mughlai, Biryani, Afghan",400.0,50,3.4,23.0,12.0,3,30.0
2268,ID_1803,"D-Block, Sector 63, Noida",Noida,"Pizza, Chinese",150.0,50,3.6,63.0,26.0,2,30.0
2269,ID_3377,"MG Road, Pune",Pune,"Fast Food, North Indian",100.0,50,3.6,63.0,26.0,2,30.0
2270,ID_6365,"Dockyard Road, Mumbai CST Area",Mumbai,Beverages,150.0,50,3.6,63.0,26.0,1,30.0
2271,ID_7184,"Gora Bazar, Rajbari, North Dumdum, Kolkata",Kolkata,"Fast Food, Healthy Food, Sandwich, Salad",200.0,50,4.0,373.0,171.0,4,30.0
2272,ID_1416,"Sector 3, Marathalli",Bangalore,"Bakery, Desserts",150.0,50,3.3,12.0,4.0,2,45.0
2273,ID_6365,Mumbai Central,Mumbai,Beverages,150.0,50,3.6,63.0,26.0,1,30.0
2274,ID_5380,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"South Indian, Mithai, North Indian, Chinese, Fast Food",200.0,99,4.0,859.0,164.0,5,45.0
2275,ID_7766,"Rmz Centennial, I Gate, Whitefield",Bangalore,Fast Food,150.0,50,3.4,172.0,44.0,1,45.0
2276,ID_4874,"MG Road, Pune",Pune,Street Food,100.0,0,3.5,13.0,8.0,1,30.0
2277,ID_323,"Rmz Centennial, I Gate, Whitefield",Bangalore,Biryani,100.0,50,3.4,9.0,26.0,1,30.0
2278,ID_5852,"Yerawada, Pune, Maharashtra",Pune,"Bar Food, Asian, North Indian, Italian",650.0,50,4.0,1372.0,609.0,4,30.0
2279,ID_4539,"Nathan Road, Mangaldas Road, Pune",Pune,"Malaysian, Thai, Vietnamese, Japanese, Korean, Asian, Salad",750.0,99,4.5,4814.0,2224.0,7,65.0
2280,ID_6278,"Yerawada, Pune, Maharashtra",Pune,"Chinese, Cantonese",200.0,50,4.7,441.0,259.0,2,30.0
2281,ID_1929,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Fast Food, Desserts",150.0,50,3.7,12.0,7.0,2,30.0
2282,ID_2293,"Rmz Centennial, I Gate, Whitefield",Bangalore,Healthy Food,100.0,50,3.3,5.0,4.0,1,30.0
2283,ID_7370,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",250.0,99,3.6,63.0,26.0,2,30.0
2284,ID_2865,"Nathan Road, Mangaldas Road, Pune",Pune,"North Indian, Continental, Italian",600.0,0,4.3,417.0,247.0,3,30.0
2285,ID_6604,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"North Indian, Chinese, Fast Food, Afghan",250.0,50,3.5,56.0,32.0,4,30.0
2286,ID_3063,"Noorkhan Bazaar, Malakpet, Hyderabad",Hyderabad,Hyderabadi,350.0,50,3.2,7.0,3.0,1,30.0
2287,ID_5585,Mumbai Central,Mumbai,"North Indian, Mughlai, Chinese, Seafood",600.0,50,3.9,270.0,139.0,4,30.0
2288,ID_2096,"D-Block, Sector 63, Noida",Noida,"Chinese, North Indian, South Indian",250.0,50,3.9,913.0,181.0,3,45.0
2289,ID_8606,"Sandhurst Road, Mumbai CST Area",Mumbai,"South Indian, Beverages",250.0,50,3.2,14.0,13.0,2,30.0
2290,ID_5975,"FTI College, Law College Road, Pune",Pune,"North Indian, Chinese",150.0,50,2.9,5.0,1.0,2,30.0
2291,ID_1094,"D-Block, Sector 63, Noida",Noida,North Indian,150.0,50,3.1,5.0,26.0,1,30.0
2292,ID_6950,"Rmz Centennial, I Gate, Whitefield",Bangalore,"Desserts, Ice Cream, Beverages",150.0,50,3.6,63.0,26.0,3,30.0
2293,ID_4593,"Sandhurst Road, Mumbai CST Area",Mumbai,"Chinese, Mughlai, North Indian, Seafood, Biryani",200.0,50,3.8,426.0,196.0,5,45.0
2294,ID_4218,Mumbai Central,Mumbai,"North Indian, Continental, Chinese, Italian, Mexican",600.0,50,3.9,544.0,195.0,5,45.0
2295,ID_1540,"Babarpur, New Delhi, Delhi",Delhi,"North Indian, Street Food, Fast Food, Chinese",200.0,50,3.1,20.0,11.0,4,30.0
2296,ID_4985,"Babarpur, New Delhi, Delhi",Delhi,North Indian,200.0,0,3.6,63.0,26.0,1,30.0
2297,ID_8053,"Rmz Centennial, I Gate, Whitefield",Bangalore,Cafe,300.0,99,4.2,1143.0,584.0,1,30.0
2298,ID_3505,"D-Block, Sector 63, Noida",Noida,"Rolls, Fast Food",100.0,50,3.3,11.0,1.0,2,30.0
2299,ID_2301,Pune University,Pune,"Pizza, Fast Food",200.0,0,3.7,492.0,111.0,2,30.0
2300,ID_3141,Mumbai Central,Mumbai,"Bakery, Cafe",200.0,50,3.6,289.0,113.0,2,45.0
2301,ID_4074,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese, Continental",600.0,50,4.2,53.0,45.0,3,30.0
2302,ID_7213,"Babarpur, New Delhi, Delhi",Delhi,"Chinese, Fast Food",150.0,50,3.6,63.0,26.0,2,30.0
2303,ID_3488,"Sector 63A,Gurgaon",Gurgaon,"Burger, Sandwich, Wraps",150.0,50,3.6,63.0,26.0,3,30.0
2304,ID_4099,"Sandhurst Road, Mumbai CST Area",Mumbai,"Continental, Fast Food, Beverages",600.0,50,3.8,644.0,341.0,3,30.0
2305,ID_7780,"Tejas Nagar Colony, Wadala West, Mumbai",Mumbai,"Maharashtrian, Beverages",50.0,50,4.0,264.0,168.0,2,30.0
2306,ID_7972,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Beverages, Fast Food",150.0,50,3.6,63.0,26.0,2,30.0
2307,ID_1514,Delhi University-GTB Nagar,Delhi,Street Food,50.0,50,3.6,55.0,11.0,1,45.0
2308,ID_978,"D-Block, Sector 63, Noida",Noida,"Pizza, Fast Food, Beverages",250.0,50,3.3,10.0,4.0,3,30.0
2309,ID_755,"Sandhurst Road, Mumbai CST Area",Mumbai,"Desserts, Fast Food",150.0,50,3.6,109.0,56.0,2,30.0
2310,ID_1454,"Delhi High Court, India Gate",Delhi,"Cafe, Fast Food, Beverages, Desserts, Tea",200.0,99,4.1,1261.0,977.0,5,45.0
2311,ID_4196,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"North Indian, Mughlai, Chinese",200.0,50,3.7,276.0,125.0,3,30.0
2312,ID_2281,Mumbai Central,Mumbai,Chinese,100.0,50,4.0,62.0,41.0,1,30.0
2313,ID_2481,Delhi University-GTB Nagar,Delhi,"North Indian, Chinese, South Indian",200.0,99,3.6,63.0,26.0,3,45.0
2314,ID_4086,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"Mithai, Chinese",150.0,50,3.2,7.0,3.0,2,30.0
2315,ID_6847,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Gurgaon,"North Indian, Chinese",200.0,50,3.5,151.0,45.0,2,45.0
2316,ID_7247,"Mico Layout, Stage 2, BTM Layout,Bangalore",Bangalore,"Maharashtrian, Seafood",300.0,50,3.9,46.0,25.0,2,30.0
2317,ID_7641,"Rmz Centennial, I Gate, Whitefield",Bangalore,Chinese,150.0,50,3.2,5.0,4.0,1,30.0
2318,ID_5945,Delhi University-GTB Nagar,Delhi,"Chinese, North Indian, Fast Food, Momos, Beverages",400.0,99,4.0,4207.0,2167.0,5,45.0
2319,ID_8210,"Sector 1, Noida",Noida,"North Indian, European, Asian, Mediterranean",850.0,50,4.2,1515.0,1067.0,4,45.0
2320,ID_544,"MG Road, Pune",Pune,"Chinese, Maharashtrian, North Indian, Hyderabadi",650.0,50,3.2,13.0,4.0,4,30.0
2321,ID_1358,"Sector 1, Noida",Noida,Bakery,250.0,99,2.9,11.0,2.0,1,65.0
2322,ID_7508,"D-Block, Sector 63, Noida",Noida,"North Indian, Chinese",200.0,50,3.5,42.0,2.0,2,45.0
2323,ID_2039,"Gora Bazar, Rajbari, North Dumdum, Kolkata",Kolkata,"North Indian, South Indian, Chinese, Seafood",350.0,99,4.4,1155.0,566.0,4,65.0
2324,ID_1281,"FTI College, Law College Road, Pune",Pune,"Cafe, Fast Food, Pizza",200.0,50,3.6,195.0,90.0,3,45.0
2325,ID_5169,Delhi Cantt.,Delhi,"North Indian, South Indian, Chinese, Fast Food",300.0,50,3.7,431.0,212.0,4,45.0
2326,ID_1956,Delhi Cantt.,Delhi,"North Indian, Mughlai, Chinese",250.0,50,4.5,462.0,246.0,3,45.0
2327,ID_1893,"Raja Bazar, Kolkata",Kolkata,"Desserts, Bakery, Fast Food",100.0,50,3.7,29.0,16.0,3,30.0
2328,ID_6737,"MG Road, Pune",Pune,"North Indian, Street Food",50.0,50,3.6,63.0,26.0,2,30.0
2329,ID_4797,"FTI College, Law College Road, Pune",Pune,"Pizza, Italian, Desserts, Beverages",250.0,50,4.1,198.0,69.0,4,30.0
2330,ID_1156,Mumbai Central,Mumbai,"Burger, Fast Food, Desserts, Beverages",150.0,50,3.6,63.0,26.0,4,30.0
2331,ID_7123,"Sector 14, Noida",Noida,"Bakery, Desserts, Fast Food",200.0,50,3.7,25.0,14.0,3,30.0
2332,ID_7855,"D-Block, Sector 63, Noida",Noida,Beverages,100.0,50,3.6,63.0,26.0,1,30.0
2333,ID_1300,"Sector 3, Marathalli",Bangalore,"Street Food, Beverages",200.0,50,3.6,63.0,26.0,2,30.0
2334,ID_6971,Pune University,Pune,"South Indian, North Indian",100.0,50,3.9,87.0,51.0,2,45.0
2335,ID_142,"FTI College, Law College Road, Pune",Pune,Burger,100.0,50,4.1,614.0,222.0,1,45.0
2336,ID_8634,"Sandhurst Road, Mumbai CST Area",Mumbai,"Mughlai, Seafood, Chinese, North Indian",200.0,50,3.6,172.0,63.0,4,30.0
